iter	MultiClass
150	0.06494027124
151	0.0644819903
152	0.06402619131
153	0.06369143255
154	0.06317119204
155	0.06268244068
156	0.06219810589
157	0.06180870378
158	0.06131893561
159	0.06099425682
160	0.06048021405
161	0.06006972817
162	0.05957758728
163	0.05928264799
164	0.05894841655
165	0.0585804599
166	0.05826363051
167	0.05788308145
168	0.05756798627
169	0.05726113035
170	0.05695701179
171	0.05665009865
172	0.05628051738
173	0.05600003075
174	0.05564503793
175	0.05537657012
176	0.05499032928
177	0.05451340357
178	0.05421020571
179	0.05387536846
180	0.0535386331
181	0.05329694315
182	0.05310269483
183	0.05285086782
184	0.05256135263
185	0.05222935501
186	0.05199842766
187	0.05167419607
188	0.05134025894
189	0.05096616903
190	0.05062394168
191	0.05036918718
192	0.04998877869
193	0.04967769178
194	0.04943104291
195	0.04911111901
196	0.04876533613
197	0.04847709803
198	0.04813561062
199	0.047905058
200	0.0476925097
201	0.04750329447
202	0.04727510888
203	0.04700626472
204	0.04678656796
205	0.04655294461
206	0.04630976311
207	0.04604218001
208	0.04571442844
209	0.04542976951
210	0.04518670223
211	0.04495396096
212	0.0447324152
213	0.04446012541
214	0.0441976568
215	0.04397875934
216	0.04376850657
217	0.04356121141
218	0.04335096577
219	0.0431300972
220	0.04288590847
221	0.04266726661
222	0.04244218624
223	0.0421214724
224	0.04196393193
225	0.04171560075
226	0.04151528019
227	0.04127262379
228	0.04094038718
229	0.04066736934
230	0.04048029758
231	0.04022602738
232	0.04004559444
233	0.0398699467
234	0.03969583037
235	0.03951441457
236	0.03927664875
237	0.03911682032
238	0.0389386661
239	0.03869838547
240	0.03850374014
241	0.03830539424
242	0.03809435848
243	0.03787648883
244	0.03769952356
245	0.0375067436
246	0.03731960878
247	0.0370939128
248	0.0369399969
249	0.03675340606
250	0.03662681138
251	0.03652236734
252	0.0363134082
253	0.03612248563
254	0.03593249623
255	0.03575202509
256	0.03556160412
257	0.03540347343
258	0.03522944088
259	0.03507076058
260	0.03492588159
261	0.03479482299
262	0.03461807509
263	0.03444156467
264	0.03432630331
265	0.03411370015
266	0.03392698988
267	0.03382014353
268	0.03365522827
269	0.03352912836
270	0.03342098187
271	0.03327097036
272	0.03316113568
273	0.03301068534
274	0.03281021705
275	0.03260416683
276	0.03244862398
277	0.03229858735
278	0.03211834071
279	0.03192754297
280	0.03180507846
281	0.03166450903
282	0.03157085236
283	0.03142821211
284	0.03127508697
285	0.03111246309
286	0.03096247464
287	0.03080977817
288	0.0306422609
289	0.03050865083
290	0.03033423608
291	0.03017561268
292	0.03005551927
293	0.0299555325
294	0.02984348525
295	0.0297083534
296	0.02959309831
297	0.02947048031
298	0.02936378116
299	0.02920584496
300	0.02907978175
301	0.02891994985
302	0.02877294064
303	0.02866796401
304	0.02849088623
305	0.02835948092
306	0.0282181534
307	0.02804503895
308	0.02788883607
309	0.02780045064
310	0.02767488443
311	0.02755221287
312	0.02743783518
313	0.0273269872
314	0.02719551994
315	0.02708874968
316	0.02698511104
317	0.02685364485
318	0.02674899365
319	0.02659784758
320	0.02647552859
321	0.02636661757
322	0.02628693353
323	0.02617812475
324	0.02608728894
325	0.02600299329
326	0.0258722712
327	0.02577643095
328	0.02567789059
329	0.0255635615
330	0.02544486669
331	0.02536375822
332	0.02522983145
333	0.02513840034
334	0.02503891981
335	0.02493976239
336	0.02485173849
337	0.02480024569
338	0.02471568433
339	0.02462925906
340	0.02455068685
341	0.02446431326
342	0.02439147587
343	0.02428984574
344	0.02417886161
345	0.02409158519
346	0.02399276546
347	0.02390482796
348	0.02379948351
349	0.02369899302
350	0.02356040002
351	0.02346465411
352	0.02337640587
353	0.0232941765
354	0.02320241149
355	0.02311782854
356	0.02304023674
357	0.02294162853
358	0.02287601806
359	0.02278682242
360	0.02271895135
361	0.02263542648
362	0.02255645987
363	0.02247496917
364	0.02237946878
365	0.02227020985
366	0.02216394046
367	0.02209450019
368	0.02200415586
369	0.02196046771
370	0.02188290354
371	0.02182234338
372	0.0217371301
373	0.02168133163
374	0.02160373813
375	0.02152197393
376	0.02145525447
377	0.02140036646
378	0.02132643439
379	0.02125400512
380	0.02119405693
381	0.02115144008
382	0.02106125945
383	0.0209972881
384	0.0209426749
385	0.02087280185
386	0.02080451427
387	0.02073180952
388	0.02067198939
389	0.02061316217
390	0.02055699254
391	0.0204564899
392	0.0203831384
393	0.02029837955
394	0.02022632914
395	0.02016707281
396	0.02010725477
397	0.02004733567
398	0.01999455908
399	0.01994406137
400	0.01988594888
401	0.01979625642
402	0.01973100684
403	0.01967419458
404	0.01961631694
405	0.01957543799
406	0.01951506691
407	0.01946176147
408	0.01940412127
409	0.01933590278
410	0.01927621499
411	0.01920263389
412	0.01913792102
413	0.01909083949
414	0.01903857568
415	0.01896130992
416	0.01891622255
417	0.01885369179
418	0.01880704526
419	0.01874319673
420	0.01868570172
421	0.01862555404
422	0.01857601433
423	0.01850490928
424	0.0184280698
425	0.01837622444
426	0.01831947641
427	0.01826956164
428	0.01820461091
429	0.01814491363
430	0.01808956028
431	0.0180393783
432	0.01799786984
433	0.01795151205
434	0.01789599818
435	0.01785694524
436	0.01782622986
437	0.01775547785
438	0.01770819667
439	0.01765705106
440	0.01759685466
441	0.01755390778
442	0.01750141948
443	0.01745968206
444	0.01740059796
445	0.01735150985
446	0.01729175403
447	0.0172405086
448	0.01719249657
449	0.01713951735
450	0.01709548825
451	0.01705285294
452	0.01701694352
453	0.01696198268
454	0.01690203834
455	0.0168482006
456	0.0168201213
457	0.01677372175
458	0.01672676517
459	0.01665978119
460	0.01661222819
461	0.0165738511
462	0.01653108213
463	0.01647154839
464	0.01643684676
465	0.01639912497
466	0.01634502912
467	0.01629319824
468	0.01624463383
469	0.01620041145
470	0.0161604202
471	0.01612622265
472	0.01607361103
473	0.0160382782
474	0.01600287668
475	0.01594847011
476	0.01590143513
477	0.01585111277
478	0.01580853846
479	0.015760963
480	0.01571802046
481	0.01567123025
482	0.01562568625
483	0.01558071198
484	0.0155542391
485	0.01551416064
486	0.01548020055
487	0.01544064446
488	0.01538291073
489	0.01534892579
490	0.0152958833
491	0.01526078655
492	0.01521914118
493	0.015190298
494	0.01514659993
495	0.01509597704
496	0.01505324743
497	0.01502094803
498	0.01497939779
499	0.01494674466
500	0.01491911791
501	0.01487377065
502	0.01481649808
503	0.01479480755
504	0.01475522113
505	0.0147286554
506	0.01469069684
507	0.01465632116
508	0.01463257416
509	0.01459292587
510	0.01455896797
511	0.01452499648
512	0.0144816331
513	0.01444813975
514	0.01442190498
515	0.01438105962
516	0.01435662019
517	0.01431193829
518	0.01426207808
519	0.01423116185
520	0.01420288771
521	0.01417332782
522	0.01414468285
523	0.01411342322
524	0.01408173921
525	0.01403579219
526	0.0139988305
527	0.01395175374
528	0.01392053096
529	0.01387925734
530	0.013849952
531	0.01381890114
532	0.01378800039
533	0.01375676926
534	0.0137174704
535	0.0136811027
536	0.01365318482
537	0.01361695423
538	0.01358951247
539	0.01355241551
540	0.01352589182
541	0.01349950279
542	0.01346598479
543	0.01344201161
544	0.01340238011
545	0.01336354157
546	0.01333509593
547	0.01330441893
548	0.01327546324
549	0.0132423963
550	0.0132117944
551	0.01318102079
552	0.01314941906
553	0.01312350518
554	0.01310050837
555	0.01307313782
556	0.01304730039
557	0.01300702077
558	0.01297583462
559	0.0129376789
560	0.01291173592
561	0.01288126542
562	0.01284122433
563	0.01281757784
564	0.01278808527
565	0.01275115143
566	0.01272999187
567	0.01269204435
568	0.01267150487
569	0.01263992489
570	0.01260713542
571	0.01257471908
572	0.01254911793
573	0.01252402067
574	0.01249836198
575	0.01246262003
576	0.01243656116
577	0.01240362732
578	0.01237029558
579	0.01234277006
580	0.01232086766
581	0.0122986741
582	0.01226994783
583	0.01224664386
584	0.01222336647
585	0.0121948388
586	0.01216163541
587	0.01212651653
588	0.01210519091
589	0.01207637859
590	0.01204755017
591	0.01201663048
592	0.01198039439
593	0.01194605486
594	0.01191984082
595	0.01189467448
596	0.01186126575
597	0.01182777923
598	0.01180687089
599	0.01178836338
600	0.01176227466
601	0.01173164747
602	0.01170921247
603	0.01167600957
604	0.01164654916
605	0.01162575498
606	0.01160463386
607	0.01157582574
608	0.01154658598
609	0.01152029873
610	0.01148923641
611	0.01147187207
612	0.01144552046
613	0.01142017286
614	0.01139613136
615	0.01137275695
616	0.01135582622
617	0.01133991876
618	0.01131755566
619	0.01129028342
620	0.0112704948
621	0.011247846
622	0.01122442123
623	0.01120056173
624	0.01118620919
625	0.01116187728
626	0.01114851386
627	0.01113243538
628	0.01111050985
629	0.01109024083
630	0.01106180499
631	0.01104832167
632	0.01102528288
633	0.01100513128
634	0.01097263569
635	0.01095301223
636	0.01093192535
637	0.01091296067
638	0.01088505404
639	0.01086440418
640	0.01084414988
641	0.01081178829
642	0.01078736533
643	0.0107744391
644	0.01075123664
645	0.01073386527
646	0.01070941573
647	0.01069182113
648	0.01067786999
649	0.01066292489
650	0.01064246306
651	0.01061591664
652	0.01059781273
653	0.01058319536
654	0.01056226548
655	0.01054619854
656	0.01052438779
657	0.01050062547
658	0.01047926831
659	0.01045915002
660	0.01043294866
661	0.01041303524
662	0.01039569365
663	0.01037633352
664	0.0103600206
665	0.0103425831
666	0.01031999181
667	0.01029382176
668	0.01027286116
669	0.01025525713
670	0.01023631439
671	0.01021530652
672	0.01019609402
673	0.01016735432
674	0.01014699611
675	0.01013223269
676	0.0101147214
677	0.01009694173
678	0.01006781948
679	0.01004811261
680	0.01003268
681	0.01001212859
682	0.00999264071
683	0.009976978409
684	0.009956809022
685	0.00994267294
686	0.009918510763
687	0.009898036172
688	0.009878605785
689	0.009861974658
690	0.009837818679
691	0.009819180316
692	0.00979846906
693	0.009779655706
694	0.009760906095
695	0.009743579111
696	0.00972559659
697	0.009701245412
698	0.009687469269
699	0.009665490086
700	0.009647297185
701	0.009632993536
702	0.009620408486
703	0.009599940305
704	0.009583817368
705	0.009557224085
706	0.009544883332
707	0.009532744952
708	0.009516933165
709	0.009503287324
710	0.009489378027
711	0.009471316633
712	0.009455552746
713	0.009440414508
714	0.009424492731
715	0.009408704685
716	0.009390491512
717	0.009377438822
718	0.009360246895
719	0.00933936447
720	0.009327759725
721	0.009308748334
722	0.009287404428
723	0.00927165043
724	0.009259852201
725	0.009245388202
726	0.009224883318
727	0.009211074691
728	0.009194312127
729	0.009173890373
730	0.009157801448
731	0.00913914754
732	0.009124206504
733	0.00911175447
734	0.009093916528
735	0.009077897559
736	0.00906473214
737	0.009049166692
738	0.009031884366
739	0.009015317175
740	0.009001640818
741	0.008990994219
742	0.008972264894
743	0.008952894078
744	0.008935229056
745	0.008922914452
746	0.008907306847
747	0.008894701814
748	0.008875470543
749	0.008860186428
750	0.008845896552
751	0.008829411082
752	0.008813342912
753	0.008796681819
754	0.008780761187
755	0.008764796012
756	0.008749321113
757	0.008737960638
758	0.008723685876
759	0.008711073748
760	0.008695946954
761	0.008683461415
762	0.008670264959
763	0.00866095777
764	0.008648514325
765	0.008636641379
766	0.008623784492
767	0.008611993751
768	0.008599238365
769	0.008587770073
770	0.008576096559
771	0.008562259262
772	0.008543467518
773	0.008531830268
774	0.008518827334
775	0.008504269167
776	0.008495083752
777	0.008482218488
778	0.008467094325
779	0.008452708475
780	0.008440265036
781	0.008429285612
782	0.008413505123
783	0.00840204858
784	0.008387104253
785	0.008366776328
786	0.008347905235
787	0.008334138334
788	0.008316444244
789	0.008301427105
790	0.008289918792
791	0.008279181063
792	0.008266736011
793	0.008252570502
794	0.008241030263
795	0.008228104629
796	0.00821398381
797	0.008201586717
798	0.008189383634
799	0.008176845094
800	0.008159739842
801	0.008149647871
802	0.008132981886
803	0.008119166045
804	0.008105547239
805	0.008092088327
806	0.008076271209
807	0.008062368981
808	0.008049937975
809	0.0080357888
810	0.008026013347
811	0.008018487965
812	0.008005336163
813	0.00799422503
814	0.007981031435
815	0.00796627945
816	0.007950823197
817	0.007939366514
818	0.007928413097
819	0.007916097267
820	0.007900955694
821	0.007883736107
822	0.007873804607
823	0.007863502014
824	0.007856177316
825	0.007846960965
826	0.007837902882
827	0.007827547076
828	0.007812912204
829	0.007802750846
830	0.007791088163
831	0.007776914519
832	0.007764526625
833	0.007754463505
834	0.007743468875
835	0.007729758011
836	0.007720071955
837	0.007709618851
838	0.007699741466
839	0.007687023799
840	0.007676828207
841	0.007661021069
842	0.007652743778
843	0.00764140797
844	0.007629879646
845	0.007618349577
846	0.007606836128
847	0.007591407476
848	0.007584482457
849	0.007575525536
850	0.007560208971
851	0.007546634437
852	0.007532228772
853	0.007519203694
854	0.007507784686
855	0.007493873811
856	0.007482503382
857	0.007474929636
858	0.00746197425
859	0.007455173368
860	0.007441248434
861	0.007433930684
862	0.007426354488
863	0.00741364774
864	0.007404120277
865	0.007393159499
866	0.007382355799
867	0.007370077467
868	0.007361256938
869	0.007351932954
870	0.007340560556
871	0.007327760373
872	0.007318995662
873	0.00730807225
874	0.007299290167
875	0.007289458607
876	0.007278648282
877	0.007267611532
878	0.007255206814
879	0.007245311022
880	0.007234974381
881	0.007226570837
882	0.007217584861
883	0.007207260522
884	0.007195804728
885	0.007183678457
886	0.007174392391
887	0.007166240955
888	0.007155718011
889	0.007146998517
890	0.007135863086
891	0.007122913468
892	0.007114023146
893	0.007104047471
894	0.007096998478
895	0.007088428492
896	0.007078712168
897	0.007070293219
898	0.007059289072
899	0.007043338344
900	0.007035394096
901	0.007022137235
902	0.007013892045
903	0.007004099038
904	0.006996206216
905	0.006984817258
906	0.006975735835
907	0.006965092268
908	0.006952670154
909	0.006945290598
910	0.006936833763
911	0.006926461125
912	0.006915210996
913	0.006910374328
914	0.006899707222
915	0.00688595962
916	0.006878626209
917	0.006871200509
918	0.006863340912
919	0.006854228381
920	0.006844259272
921	0.006830059264
922	0.006819143912
923	0.006805942877
924	0.006794031541
925	0.006784634306
926	0.006775332208
927	0.006764440521
928	0.006756224732
929	0.006745329708
930	0.006739283319
931	0.006730774136
932	0.006723957346
933	0.00671443443
934	0.006706668076
935	0.006697824488
936	0.006686977386
937	0.006675885012
938	0.006665290471
939	0.006657953496
940	0.00665118315
941	0.00664190595
942	0.006633834216
943	0.00662513129
944	0.006616532861
945	0.006608431335
946	0.006599420494
947	0.006590297048
948	0.006580349891
949	0.006572534025
950	0.006563012871
951	0.006555532406
952	0.006548078444
953	0.006539210576
954	0.006532240281
955	0.006526388674
956	0.006519250458
957	0.00650778956
958	0.006500539189
959	0.006491228358
960	0.006483440716
961	0.0064754476
962	0.006463539224
963	0.006455790139
964	0.006447560361
965	0.006438398965
966	0.006430944478
967	0.006423505607
968	0.006414463345
969	0.006406716118
970	0.006399742459
971	0.006392045949
972	0.006382696231
973	0.006377245879
974	0.006371565049
975	0.006362873025
976	0.006355101433
977	0.00634618409
978	0.006338615485
979	0.006331124241
980	0.006323329448
981	0.006318293234
982	0.006311380303
983	0.00630030036
984	0.006293137301
985	0.006283942183
986	0.006273742465
987	0.006265017548
988	0.006257609251
989	0.006249672464
990	0.006241406457
991	0.006231693599
992	0.00622547999
993	0.00621590995
994	0.006208162523
995	0.006200723906
996	0.006194804344
997	0.006182697219
998	0.006174669554
999	0.006163668258
